frecuencia conceptId term razon_inactivo tipo_reemplazo replace_id replace_term
23 387785002 "omeprazol, 40 mg, cápsula de liberación modificada (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 765909003 "omeprazol 40 mg por cada cápsula gastrorresistente para administración oral"
7 317248003 "ranitidina, 75 mg/5 ml, jarabe (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 769277004 "ranitidina (como clorhidrato de ranitidina) 15 mg/ml de solución para administración oral"
16 317312003 "lansoprazol, 30 mg, suspensión oral (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 766689007 "lansoprazol 30 mg gránulos para suspensión oral gastrorresistente, sachet"
21 318011001 "furosemida, 10 mg/ml, solución inyectable, ampolla de 2 ml (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 781903001 "furosemida 10 mg/ml de solución inyectable"
9 320180009 "salbutamol, 100 mg/20 ml, solución para nebulización (producto)" obsoleto "REEMPLAZADO POR" 376560008 "salbutamol (como sulfato de salbutamol) 1 mg/ml, solución para inhalación"
10 320254000 "cloruro de sodio, 0,9%, unidad de nebulización (producto)" obsoleto "REEMPLAZADO POR" 784991008 "cloruro de sodio 9 mg/ml, solución para inhalación"
1 285153007 "secuelas de causas externas y trastornos (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 362977000 secuela
46 286903005 "piel - nevo benigno (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 239107007 "nevo epidérmico"
46 286903005 "piel - nevo benigno (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 255184001 "papiloma de piel"
2 309258000 "eccema de pierna (trastorno)" erróneo "REEMPLAZADO POR" 788499005 "eccema de miembro inferior"
50 290028006 "síndrome genético (trastorno)" duplicado "IGUAL QUE" 782964007 "enfermedad genética"
1 407887004 "producto que contiene etinilestradiol 0,03 miligramos y drospirenona 3 miligramos por cada comprimido para administración oral (medicamento clínico)" duplicado "IGUAL QUE" 377360003 "drospirenona 3 mg y etinilestradiol 30 microgramos por cada comprimido para administración oral"
2 422785002 "confusión de identidad sexual (hallazgo)" obsoleto "REEMPLAZADO POR" 766822004 "confusión con respecto a la orientación sexual"
1449 714592001 "enantato de noretisterona (producto)" "no conformidad de componente con la política editorial"   
5 719352000 "receptor de trasplante renal (hallazgo)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 737295003 "riñón trasplantado presente"
25 75051000 "intolerancia alimentaria (hallazgo)" duplicado "IGUAL QUE" 235719002 "intolerancia alimentaria"
5 7544003 "hernia umbilical sin obstrucción Y sin gangrena (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 396347007 "hernia umbilical"
2 83092002 "síndrome de Shprintzen (trastorno)" obsoleto "REEMPLAZADO POR" 767263007 "síndrome de deleción 22q11.2"
2 92819001 "blefaritis marginal (trastorno)" duplicado "IGUAL QUE" 41446000 blefaritis
6 92821006 "fisura de la cara (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 764517009 "fisura craneofacial"
2 9480005 "dermatitis papular viral (trastorno)" "componente trasladado a otra extensión" "TRASLADADO A" 416516009 "espacio de nombre para la extensión {1000009}"
2 198176005 "enfermedad pélvica inflamatoria por clamidia, femenina (trastorno)" obsoleto "REEMPLAZADO POR" 788012008 "inflamación de pelvis causada por Chlamydia trachomatis"
8 196339009 "absceso periapical sin fístula (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 196341005 "absceso periapical"
2 196819003 "hernia inguinal bilateral simple recurrente (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 3560000 "hernia inguinal bilateral recurrente"
2 120219009 "implante del antebrazo (procedimiento)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 118706006 "procedimiento en el antebrazo"
2 120219009 "implante del antebrazo (procedimiento)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 782902008 "procedimiento de implante"
2 176441000 "orquidopexia unilateral (situación)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 735024001 "fijación de testículo derecho"
2 176441000 "orquidopexia unilateral (situación)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 735023007 "fijación de testículo izquierdo"
2 187014000 "candidiasis de la piel y las uñas (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 187017007 "paroniquia por Candida"
3 238439003 "micosis sistémica que afecta piel (trastorno)" duplicado "IGUAL QUE" 402138008 "micosis cutánea diseminada"
23 269078005 "fractura vertebral con lesión medular (trastorno)" duplicado "IGUAL QUE" 1734006 "fractura de la columna vertebral con lesión traumática de la médula espinal"
6 254871000 "teratoma inmaduro de ovario (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 827162007 "teratoma maligno inmaduro de ovario"
1 325960006 "pamidronato disódico, 90 mg, polvo y solvente para infusión, vial (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 766111001 "pamidronato disódico 90 mg polvo para solución inyectable, vial"
0 326515005 "terazosina, 1 mg, comprimido+2 mg, comprimido+5 mg, comprimido, envase para tratamiento inicial (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 318776005 "terazosina (como clorhidrato de terazosina) 5 mg por cada comprimido para administración oral"
0 326515005 "terazosina, 1 mg, comprimido+2 mg, comprimido+5 mg, comprimido, envase para tratamiento inicial (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 375953002 "terazosina 1 mg por cada comprimido para administración oral"
0 326515005 "terazosina, 1 mg, comprimido+2 mg, comprimido+5 mg, comprimido, envase para tratamiento inicial (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 318779003 "terazosina (como clorhidrato de terazosina) 2 mg por cada comprimido para administración oral"
10 326706001 "papaverina, inyectable (producto)" "no conformidad de componente con la política editorial"   
1 327531006 "hidroxocobalamina, 1 mg/ml, inyectable, ampolla de 1 ml (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 782136003 "hidroxocobalamina 1 mg/ml de solución inyectable"
23 333566002 "vacuna antihepatitis B, 20 mcg/ml, suspensión inyectable, jeringa precargada de 1 ml (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 781925007 "antígeno de superficie de virus Hepatitis B 20 microgramos/ml de suspensión inyectable"
3 333779009 "inmunoglobulina anti - D (Rh), inyectable (producto)" "no conformidad de componente con la política editorial"   
1 349789004 "antiácido, líquido (producto)" "no conformidad de componente con la política editorial"   
142 350326008 "vacunas, inmunoglobulinas y antisueros (producto)" "no conformidad de componente con la política editorial"   
72 370433006 "penicilina G benzatínica, 1.200.000 unidades/2 ml, inyectable (producto)" "no conformidad de componente con la política editorial"   
1 373812008 "el paciente declinó recibir tratamiento oncológico (hallazgo)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 763897009 "régimen de quimioterapia antineoplásica rehusado"
1 319863001 "ácido tranexámico, 100 mg/ml, solución inyectable, ampolla (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 782124009 "ácido tranexámico 100 mg/ml de solución inyectable"
72 320136009 "salbutamol, 100 mcg, inhalador en aerosol activado por la respiración (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 770299004 "salbutamol (como sulfato de salbutamol) 100 microgramos por cada disparo de polvo para inhalación"
14 320139002 "salbutamol, 100 mcg, inhalador sin clorofluorocarbono (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 770300007 "salbutamol (como sulfato de salbutamol) 100 microgramos por cada disparo de suspensión para inhalación presurizada"
87 320571003 "budesonida, 200 mcg, inhalador (producto)" "no conformidad de componente con la política editorial"   
22 324246005 "claritromicina, 500 mg, comprimido de liberación modificada (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 765726003 "producto que contiene exactamente claritromicina 500 miligramos por cada comprimido de liberación prolongada para administración oral"
5 324734005 "aciclovir, 800 mg, comprimido desleíble (producto)" obsoleto "REEMPLAZADO POR" 324744007 "aciclovir 800 mg por cada comprimido para administración oral"
32 285305004 "manchas en la piel (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 789493002 "grano en la piel"
4 307053009 "movilización de mano (régimen/tratamiento)" duplicado "IGUAL QUE" 229358005 "movilización de la mano"
9 417713005 "anomalía de herida quirúrgica (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 419635000 "hallazgo relacionado con herida quirúrgica"
67 418648005 "desmayo (trastorno)" duplicado "IGUAL QUE" 271594007 síncope
6 418945005 "diltiazem, 120 mg, comprimido de liberación modificada (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 765495007 "producto que contiene exactamente clorhidrato de diltiazem 120 miligramos por cada comprimido de liberación prolongada para administración oral"
2 407933006 "vacuna contra varicela-zóster con virus atenuado, inyectable (polvo para reconstituir)+solvente (producto)" obsoleto "REEMPLAZADO POR" 407746005 "vacuna contra varicela-zóster con virus atenuado"
10 410946005 "fluconazol, 150 mg, cápsula/clotrimazol, 2%, crema (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 326215009 "clotrimazol 20 mg/g, crema vaginal"
10 410946005 "fluconazol, 150 mg, cápsula/clotrimazol, 2%, crema (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 324698000 "fluconazol 150 mg por cada cápsula para administración oral de liberación convencional"
1 398177004 "úlcera péptica gástrica (trastorno)" duplicado "IGUAL QUE" 397825006 "úlcera gástrica"
38 400737002 "vaselina blanca (producto)" duplicado "IGUAL QUE" 353601006 "producto con parafina blanca"
2 400780006 "insulina glargina, 100 unidades/ml, solución inyectable, cartucho de 3 ml (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 789679003 "insulina glargina 100 unidades/ml de solución inyectable"
413 391147004 "prueba positiva para papilomavirus humano (hallazgo)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 787723002 "prueba de ácido desoxirribonucleico de virus papiloma humano positiva"
39 422486000 "producto que contiene levotiroxina sódica 150 microgramos por cada cápsula para administración oral (medicamento clínico)" erróneo "REEMPLAZADO POR" 783640002 "levotiroxina sódica anhidra 150 microgramos por cada cápsula para administración oral de liberación convencional"
9 447091005 "dutasterida + clorhidrato de tamsulosina (producto)" erróneo "REEMPLAZADO POR" 737677008 "producto con dutasterida y tamsulosina"
3764 59261009 "anticonceptivo oral (producto)" "no conformidad de componente con la política editorial"   
2 62329009 "aspiración de cuerpo extraño (trastorno)" duplicado "IGUAL QUE" 278696005 "aspiración de cuerpo extraño en las vías respiratorias inferiores"
182 69878008 "poliquistosis ovárica (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 237055002 "síndrome de poliquistosis ovárica"
182 69878008 "poliquistosis ovárica (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 781067001 "ovario poliquístico"
280 71861002 "procedimiento de implante (procedimiento)" duplicado "IGUAL QUE" 782902008 "procedimiento de implante"
1110 91138005 "retardo mental (trastorno)" obsoleto "REEMPLAZADO POR" 110359009 "discapacidad intelectual"
3 210964000 "secuelas de luxación, distensión y esguince de la extremidad inferior (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 14817008 "efecto tardío de lesión traumática"
1 195457004 "hemorroides externas, simples (trastorno)" duplicado "IGUAL QUE" 38996000 "hemorroides externas sin complicación"
6 127069007 "síndrome hemofagocítico (trastorno)" duplicado "IGUAL QUE" 234437005 "linfohistiocitosis hemofagocítica"
2 105443000 "muerte de los padres (evento)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 160436004 "padre fallecido"
2 105443000 "muerte de los padres (evento)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 160430005 "madre fallecida"
8 162783008 "al examen: edema de piernas (hallazgo)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 816181009 "edema de ambos miembros inferiores"
8 162783008 "al examen: edema de piernas (hallazgo)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 816190002 "edema de ambas piernas"
1 171261009 "inmunización ofrecida (hallazgo)" "no conformidad de componente con la política editorial"   
7 166323006 "pruebas de hormonas tiroideas disminuidas (hallazgo)" duplicado "IGUAL QUE" 131090001 "nivel de hormona tiroidea disminuido"
1 177739009 "resección total de una uña (procedimiento)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 302442001 "resección total de placa ungueal"
1 235103002 "espacio entre los dientes anteriores (trastorno)" erróneo "REEMPLAZADO POR" 734013007 "separación de dientes anteriores"
19 268641003 "dependencia de droga tipo marihuana (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 85005007 "dependencia de Cannabis"
20 269847007 "medición de hormona liberadora de hormonas tiroideas (procedimiento)" duplicado "IGUAL QUE" 104975003 "medición del factor liberador de tirotrofina"
181 281030001 "control de salud de hombre adulto sano (procedimiento)" duplicado "IGUAL QUE" 281029006 "examen de salud de hombre adulto sano"
136 267031002 "síntoma de cansancio (hallazgo)" duplicado "IGUAL QUE" 224960004 cansado
23 276617005 "retraso del crecimiento (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 129823000 "alteración del crecimiento Y/O del desarrollo en la infancia"
23 276617005 "retraso del crecimiento (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 276603001 "trastorno perinatal de crecimiento y/o desarrollo"
2 276721005 "disgenesia cerebral (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 702628006 "anomalía congénita de cerebro"
20 326879002 "metotrexato, 25 mg/ml, solución inyectable, vial de 2 ml (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 781983003 "metotrexato (como metotrexato de sodio) 25 mg/ml de solución inyectable"
7 327058007 "mesna, 100 mg/ml, solución inyectable, ampolla de 10 ml (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 781980000 "mesna 100 mg/ml de solución inyectable"
3 330760005 "clorhidrato de proximetacaína, 0,5%, colirio monodosis (producto)" obsoleto "REEMPLAZADO POR" 784739004 "clorhidrato de proparacaína 5 mg/ml, solución oftálmica"
31 330785001 "hipromelosa, colirio (producto)" "no conformidad de componente con la política editorial"   
4 346384005 "cotrimoxazol, 960 mg/10 ml, infusión intravenosa (producto)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 782130009 "sulfametoxazol 80 mg/ml y trimetoprima 16 mg/ml de solución para infusión"
4 350559007 "calcio combinado (producto)" "no conformidad de componente con la política editorial"   
2 350572008 "cloruro de sodio, colirio (producto)" "no conformidad de componente con la política editorial"   
4 374733001 "sulfadiazina de plata, 10 mg/g, crema (producto)" "no conformidad de componente con la política editorial"   
1 374793004 "ácido tricloroacético, 80% (producto)" "no conformidad de componente con la política editorial"   
4 374839005 "gluconato de clorhexidina, 0,12%, enjuague (producto)" "no conformidad de componente con la política editorial"   
8 374855003 "decanoato de haloperidol, 50 mg/ml, solución inyectable, ampolla (producto)" obsoleto "REEMPLAZADO POR" 779433007 "producto con haloperidol para administración parenteral como único ingrediente"
5 376942003 "lamotrigina, 5 mg, comprimido (producto)" "no conformidad de componente con la política editorial"   
32 377241007 "acetato de betametasona + fosfato sódico de betametasona, 3 mg/3 mg por ml, suspensión inyectable (producto)" obsoleto "REEMPLAZADO POR" 778505000 "producto con betametasona para administración parenteral como único ingrediente"
3 367474008 "úlcera duodenal común (trastorno)" ambiguo "POSIBLEMENTE EQUIVALENTE A" 51868009 "úlcera del duodeno"
46 320030001 "producto que contiene atorvastatina 20 mg por cada comprimido para administración oral (medicamento clínico)" erróneo "REEMPLAZADO POR" 783307000 "atorvastatina (como atorvastatina cálcica trihidratada) 20 mg por cada comprimido para administración oral"
